,7_1,7_2,7a72_1,7a72_2,7b72_1,7b72_2
LOC255654__chr1,0,1.686967383,0.689792243,0,0,0
LOC257396__chr5,28.36346408,66.63521163,42.07732685,155.4838587,49.78327586,89.50571813
LOC283028__chr10,34.0361569,0,0,0,0,11.93409575
LOC283045__chr10,31.19981049,14.33922276,3.448961217,31.09677174,10.82245127,17.90114363
LOC283140__chr11,0,3.373934766,0,0,0,0.994507979
LOC283177__chr11,0,0.843483691,0,0,0,0.994507979
LOC283194__chr11,0,2.530451074,0,3.45519686,0,0
LOC283299__chr11,0,0,8.967299164,0,3.246735382,0
LOC283335__chr12,14.18173204,10.96528799,4.13875346,114.0214964,48.70103073,4.972539896
LOC283575__chr14,0,0.843483691,0,0,0,0.994507979
LOC283683__chr15,5.672692817,10.96528799,22.07335179,24.18637802,35.7140892,0
LOC283710__chr15,0,1.686967383,1.379584487,0,6.493470764,0
LOC283731__chr15,0,1.686967383,0.689792243,0,2.164490255,0
LOC283856__chr16,1.418173204,1.686967383,0.689792243,0,0,0
LOC283887__chr16,2.836346408,4.217418457,11.72646814,0,1.082245127,1.989015958
LOC283922__chr16,0,0,0,0,0,0
LOC284023__chr17,286.4709872,51.45250518,326.9615234,103.6559058,272.7257721,150.1707049
LOC284080__chr17,0,0,0,0,0,0
LOC284344__chr19,0,0,0,0,0,0
LOC284412__chr19,4.254519612,3.373934766,2.06937673,3.45519686,3.246735382,0.994507979
LOC284454__chr19,5.672692817,0,14.48563711,0,3.246735382,1.989015958
LOC284578__chr1,12.76355884,1.686967383,11.72646814,0,2.164490255,3.978031917
LOC284581__chr1,22.69077127,87.72230391,26.21210525,100.2007089,43.2898051,185.9729921
LOC284632__chr1,0,43.86115196,0,0,0,0
LOC284825__chr21,2.836346408,0,0,0,0,0
LOC284865__chr22,0,0,0,0,0,0.994507979
LOC284950__chr2,0,5.90438584,0,0,2.164490255,4.972539896
LOC285000__chr2,0,6.747869532,0,6.910393719,1.082245127,0
LOC285074__chr2,31.19981049,8.434836915,11.72646814,13.82078744,10.82245127,13.92311171
LOC285629__chr5,0,0,0,0,0,0
LOC285692__chr5,0,0,0,0,0,0
LOC285696__chr5,1.418173204,2.530451074,4.13875346,0,19.48041229,0.994507979
LOC285762__chr6,0,1.686967383,0,0,0,0
LOC285819__chr6,0,0,0,0,0,0
LOC286059__chr8,0,0,0,0,0,0
LOC286177__chr8,1.418173204,0,0,0,0,3.978031917
LOC286178__chr8,0,0,0,0,0,0
LOC286297__chr9,4.254519612,0,0.689792243,0,0,0
LOC286359__chr9,0,0,0,0,4.32898051,0
LOC286437__chrX,39.70884972,53.13947256,28.28148198,51.8279529,54.11225637,4.972539896
LOC338963__chr15,0,0,0,0,0,0
LOC339059__chr16,0,0,0,0,0,0
LOC339539__chr1,0,0.843483691,0,6.910393719,0,3.978031917
LOC339803__chr2,2.836346408,5.90438584,2.06937673,3.45519686,1.082245127,0
LOC339978__chr4,0,0,0,0,2.164490255,0
LOC340017__chr4,0,0,0,0,0,0
LOC340090__chr5,0,0,0,0,0,0
LOC344887__chr3,0,37.95676612,8.27750692,17.2759843,36.79633433,0
LOC344967__chr4,1.418173204,0,0,13.82078744,0,0.994507979
LOC374443__chr12,15.59990525,0.843483691,37.24878114,3.45519686,23.8093928,0
LOC375196__chr2,0,0,0,0,0,0
LOC387810__chr11,0,0,0,0,0,0
LOC388942__chr2,14.18173204,30.36541289,5.518337947,0,31.38510869,43.75835108
LOC389247__chr4,14.18173204,0,0,0,5.411225637,0
LOC389332__chr5,181.5261701,130.7399722,91.74236837,10.36559058,79.0038943,152.1597208
LOC389602__chr7,109.1993367,253.8885911,61.39150966,10.36559058,147.1853373,196.9125799
LOC389641__chr8,192.8715558,147.609646,53.80379498,172.759843,4.32898051,60.66498673
LOC389705__chr9,0,7.591353223,0,10.36559058,4.32898051,0
LOC389765__chr9,0,0.843483691,0.689792243,3.45519686,0,0
LOC389906__chrX,243.9257911,127.3660374,92.43216061,69.10393719,67.0991979,140.2256251
LOC391322__chr22,0,0,0,0,1.082245127,0
LOC399715__chr10,0,0,0,0,0,0
LOC399815__chr10,18.43625165,6.747869532,37.93857339,34.5519686,34.63184408,33.81327129
LOC400002__chr12,11.34538563,0.843483691,0.689792243,0,1.082245127,0.994507979
LOC400043__chr12,22.69077127,10.96528799,24.83252076,3.45519686,17.31592204,2.983523938
LOC400464__chr15,0,0,0,0,0,0
LOC400548__chr16,0,0,0,3.45519686,1.082245127,0
LOC400655__chr18,0,1.686967383,0,3.45519686,1.082245127,0
LOC400684__chr19,0,0.843483691,0,0,2.164490255,1.989015958
LOC400685__chr19,0,0,3.448961217,0,0,0
LOC400706__chr19,14.18173204,1.686967383,59.32213293,58.73834662,1.082245127,61.65949471
LOC400927-CSNK1E__chr22,0,0,0,0,0,0
LOC400927__chr22,0,0,0,0,0,0
LOC400958__chr2,11.34538563,0,0.689792243,0,0,11.93409575
LOC400997__chr2,0,1.686967383,0,0,0,0
LOC401127__chr4,0,0,0,0,0,21.87917554
LOC401134__chr4,0,0,1.379584487,0,0,0
LOC401261__chr6,0,33.73934766,0,34.5519686,33.54959895,0
LOC401320__chr7,5.672692817,48.92205411,22.07335179,17.2759843,59.52348201,2.983523938
LOC401324__chr7,2.836346408,13.49573906,4.13875346,17.2759843,2.164490255,0
LOC401557__chr9,0,1.686967383,0,0,0,0
LOC401585__chrX,0,4.217418457,0.689792243,0,0,0
LOC403312__chr11,2.836346408,4.217418457,0,6.910393719,0,1.989015958
LOC403323__chr9,0,0,0,0,0,0
LOC407835__chr7,1.418173204,2.530451074,4.13875346,0,1.082245127,2.983523938
LOC440028__chr11,0,0,0,0,17.31592204,0
LOC440173__chr9,0,0,0,0,2.164490255,0
LOC440300__chr15,34.0361569,47.23508672,23.45293627,3.45519686,31.38510869,2.983523938
LOC440311__chr15,0,0,2.759168973,0,1.082245127,0
LOC440461__chr17,0,0.843483691,0,20.73118116,0,16.90663565
LOC440600__chr1,0,0,0,0,0,0
LOC440602__chr1,0,0,0,0,0,0
LOC440704__chr1,0,0,1.379584487,0,0,0
LOC440896__chr9,0,0,8.27750692,0,0,0
LOC440910__chr2,0,0,0,0,0,0
LOC440934__chr2,0,37.11328243,0,0,0,0.994507979
LOC441025__chr4,0,0,0,0,0,0
LOC441081__chr5,0,0,0.689792243,3.45519686,24.89163793,0.994507979
LOC441086__chr5,0,0,0,0,20.56265742,0
LOC441155__chr6,0,0,1.379584487,0,0,0
LOC441204__chr7,1.418173204,26.99147813,4.13875346,0,2.164490255,32.81876331
LOC441242__chr7,21.27259806,70.00914639,45.52628806,27.64157488,111.4712481,84.53317823
LOC441454__chr9,4.254519612,3.373934766,5.518337947,0,7.575715892,2.983523938
LOC441666__chr10,25.52711767,4.217418457,0.689792243,0,16.23367691,1.989015958
LOC442028__chr2,0,0,0,0,0,0
LOC494127__chr9,0,1.686967383,0,0,0,0
LOC494141__chr11,2.836346408,5.060902149,2.06937673,0,1.082245127,0
LOC553103__chr5,4.254519612,47.23508672,11.03667589,3.45519686,44.37205022,41.76933513
LOC55338__chr5,112.0356831,37.11328243,52.4242105,165.8494493,58.44123688,20.88466756
LOC554206__chr16,0,0,2.06937673,0,1.082245127,0
LOC554223__chr6,18.43625165,26.14799444,4.13875346,24.18637802,11.9046964,6.961555854
LOC613037__chr16,0,0,0,0,0,0
LOC641367__chr19,0,0,0,0,1.082245127,0
LOC642361__chr10,2.836346408,0.843483691,0.689792243,0,1.082245127,4.972539896
LOC642846__chr12,0,0,0,0,1.082245127,0.994507979
LOC642852__chr21,51.05423535,48.07857041,58.63234069,20.73118116,81.16838455,12.92860373
LOC642929__chr9,0,0,2.06937673,0,0,0
LOC642943__chr9,0,0,8.27750692,0,0,0
LOC643072__chr2,107.7811635,97.00062452,106.9177977,162.3942524,165.5835045,2.983523938
LOC643201__chr5,0,0,1.379584487,0,0,0
LOC643339__chr12,0,1.686967383,12.41626038,0,0,0
LOC643406__chr20,14.18173204,17.71315752,4.828545704,24.18637802,2.164490255,10.93958777
LOC643711__chr12,0,0,0,0,0,0
LOC643770__chr12,0,16.02619014,8.27750692,0,0,6.961555854
LOC643802__chr16,0,0,2.06937673,0,0,0
LOC644172__chr17,17.01807845,11.80877168,15.8652216,3.45519686,1.082245127,6.961555854
LOC644285__chr5,2.836346408,2.530451074,0.689792243,10.36559058,2.164490255,0
LOC644554__chr19,0,0,0,0,0,0
LOC644656__chr11,9.927212429,4.217418457,11.72646814,13.82078744,17.31592204,25.85720746
LOC644669__chr18,0,1.686967383,0,3.45519686,0,0
LOC644762__chr5,0,4.217418457,0.689792243,6.910393719,3.246735382,0
LOC644794__chr7,65.23596739,167.8532546,189.0030747,44.91755918,30.30286357,4.972539896
LOC644919__chr14,0,0,0,0,0,0
LOC644936__chr5,9.927212429,16.02619014,12.41626038,13.82078744,17.31592204,9.945079792
LOC645513__chr4,0,1.686967383,0,0,0,1.989015958
LOC645553__chr19,4.254519612,0,3.448961217,0,1.082245127,0.994507979
LOC645967__chr6,0,0,0,0,0,0
LOC646029__chr11,4.254519612,1.686967383,0.689792243,6.910393719,6.493470764,2.983523938
LOC646214__chr15,4.254519612,14.33922276,11.03667589,0,2.164490255,5.967047875
LOC646471__chr1,2.836346408,0.843483691,4.828545704,0,0,0
LOC646548__chr14,0,0,0,3.45519686,0,0
LOC646626__chr1,0,0,0,0,1.082245127,0
LOC646762__chr7,148.9081864,54.82643995,67.59963985,13.82078744,130.9516604,80.55514631
LOC646903__chr3,0,0,35.86919666,0,29.22061844,0
LOC648987__chr5,65.23596739,25.30451074,42.76711909,114.0214964,12.98694153,52.7089229
LOC650226__chr7,15.59990525,6.747869532,0,0,0,0.994507979
LOC650293__chr4,4.254519612,10.1218043,0,0,0,0
LOC652276__chr16,36.87250331,2.530451074,24.83252076,3.45519686,0,29.83523938
LOC653160__chr1,0,5.060902149,23.45293627,0,0,0
LOC653602__chr2,7.090866021,23.61754336,22.76314403,38.00716546,83.33287481,54.69793885
LOC653653__chr17,0,0,5.518337947,0,0,0
LOC653786__chr16,2.836346408,0,0,0,14.06918666,0
LOC654342__chr2,1.418173204,0,0.689792243,0,0,0
LOC654841__chr2,0,0,0,0,0,0
LOC727896__chr18,0,3.373934766,3.448961217,0,0,1.989015958
LOC728024__chr8,0,0,0,10.36559058,3.246735382,14.91761969
LOC728175__chr4,95.01760468,32.89586397,1.379584487,3.45519686,0,0
LOC728323__chr2,0,0,5.518337947,0,3.246735382,0
LOC728554__chr5,0,0.843483691,0,6.910393719,1.082245127,1.989015958
LOC728613__chr5,2.836346408,5.060902149,31.73044319,0,20.56265742,2.983523938
LOC728673__chr9,0,0,0,0,0,0.994507979
LOC728730__chr2,75.16317982,75.91353223,12.41626038,27.64157488,38.96082459,14.91761969
LOC728743__chr7,25.52711767,45.54811934,72.42818555,44.91755918,115.8002286,95.472766
LOC728752__chr19,2.836346408,0,11.03667589,0,3.246735382,2.983523938
LOC729083__chr3,0,2.530451074,0.689792243,0,0,0.994507979
LOC729218__chr4,0,0,2.06937673,0,0,0
LOC729224__chr2,0,0,0,0,0,0
LOC729348__chr2,100.6902975,157.7314503,105.5382132,107.1111027,109.3067579,59.67047875
LOC729603__chr6,18.43625165,17.71315752,24.83252076,38.00716546,0,11.93409575
LOC729609__chrX,4.254519612,0,0,3.45519686,0,0
LOC729652__chr16,2.836346408,0.843483691,1.379584487,0,1.082245127,4.972539896
LOC729683__chr17,0,0,0.689792243,0,0,0
LOC729732__chr8,7.090866021,23.61754336,13.79584487,6.910393719,14.06918666,1.989015958
LOC729737__chr1,0,0,0,0,0,0
LOC729739__chr15,1.418173204,0.843483691,0,0,0,1.989015958
LOC729867__chr1,0,5.060902149,0,0,0,0
LOC729870__chr4,1.418173204,87.72230391,95.88112183,0,81.16838455,178.0169283
LOC729966__chr19,523.3059123,484.1596389,334.549238,376.6164577,532.4646027,420.6768752
LOC729970__chr1,15.59990525,5.060902149,19.31418281,6.910393719,33.54959895,46.74187502
LOC729987__chr1,25.52711767,4.217418457,11.72646814,0,3.246735382,18.8956516
LOC730098__chr9,12.76355884,10.96528799,11.72646814,20.73118116,0,10.93958777
LOC730100__chr2,1.418173204,0,0,0,0,0
LOC730101__chr6,337.5252226,370.2893406,502.1687532,639.2114191,160.1722789,104.4233378
LOC730102__chr1,109.1993367,248.827689,173.8276453,196.946221,303.0286357,194.9235639
LOC730183__chr16,9.927212429,5.060902149,31.73044319,131.2974807,40.04306971,28.8407314
LOC730202__chr14,0,0.843483691,37.93857339,58.73834662,2.164490255,1.989015958
LOC730338__chr7,1.418173204,0,3.448961217,0,1.082245127,0
LOC81691__chr16,31.19981049,9.278320606,23.45293627,62.19354348,0,17.90114363
LOC90768__chr4,0,0,0,0,0,0
LOC90784__chr2,12.76355884,31.20889659,52.4242105,234.9533865,24.89163793,72.59908248
LOC91450__chr15,4.254519612,0,0,13.82078744,0,0
LOC93429__chr19,0,0,0,0,0,0
LOC93463__chr2,0,0,0,0,0,0
LOC93622__chr4,116.2902027,167.8532546,124.852396,172.759843,170.9947301,68.62105056
LOH12CR2__chr12,26.94529088,10.1218043,12.41626038,0,4.32898051,5.967047875
LONP1__chr19,177.2716505,135.8008743,189.0030747,297.1469299,161.254524,193.9290559
LONP2__chr16,485.0152358,538.9860789,557.3521326,480.2723635,457.7896889,443.5505587
LONRF1__chr8,104.9448171,123.148619,101.3994598,89.83511835,211.0377998,67.62654258
LONRF2__chr2,34.0361569,21.93057598,19.31418281,41.46236232,17.31592204,20.88466756
LONRF3__chrX,0,16.86967383,0.689792243,76.01433091,0,12.92860373
LOXHD1__chr18,0,0,1.379584487,0,0,0
LOXL1-AS1__chr15,326.179837,398.9677861,157.2726315,300.6021268,107.1422676,217.7972474
LOXL1__chr15,289.3073336,183.8794447,344.8961217,183.1254336,274.8902624,298.3523938
LOXL2__chr8,0,0,0.689792243,0,0,0
LOXL3__chr2,0,0.843483691,0,0,1.082245127,0
LOXL4__chr10,22.69077127,64.94824424,83.46486145,89.83511835,51.94776611,65.63752663
LPAL2__chr6,0,1.686967383,5.518337947,0,7.575715892,2.983523938
LPAR1__chr9,1.418173204,2.530451074,0,0,32.46735382,44.75285906
LPAR2__chr19,158.8353989,75.07004854,114.5055124,262.5949613,100.6487968,133.2640692
LPAR4__chrX,4.254519612,2.530451074,1.379584487,0,3.246735382,0.994507979
LPAR5__chr12,544.5785104,499.3423454,521.482936,231.4981896,269.4790367,547.9738965
LPAR6__chr13,333.270703,194.8447327,355.9327976,342.0644891,660.1695277,373.9350002
LPCAT1__chr5,840.9767101,630.0823175,1050.553587,957.0895302,480.5168366,667.314854
LPCAT2__chr16,1143.047603,1000.371658,752.5633375,376.6164577,823.5885419,1366.453963
LPCAT3__chr12,1781.225544,2038.700082,1629.979071,1503.010634,1469.688883,1629.998578
LPCAT4__chr15,750.213625,671.4130184,464.919972,646.1218128,566.0142016,570.84758
LPGAT1__chr1,570.1056281,764.1962245,472.5076867,501.0035447,446.9672376,541.0123407
LPIN1__chr2,1206.865397,1116.772408,515.2748058,684.1289782,786.7922076,970.6397877
LPIN2__chr18,102.1084707,192.3142817,91.05257612,300.6021268,145.0208471,171.0553724
LPIN3__chr20,0,16.86967383,0,6.910393719,14.06918666,1.989015958
LPP-AS2__chr3,1.418173204,38.80024981,49.66504152,0,8.657961019,0.994507979
LPP__chr3,2385.367329,2435.980901,2199.057672,1855.440714,1698.042605,1953.213671
LPXN__chr11,63.81779419,188.9403469,196.5907894,210.7670084,192.6396327,19.89015958
LRAT__chr4,12.76355884,11.80877168,3.448961217,0,3.246735382,14.91761969
LRBA__chr4,988.4667233,1149.668271,940.87662,988.1863019,724.0219902,1043.23887
LRCH1__chr13,190.0352094,286.7844551,246.9456231,241.8637802,326.8380285,233.7093751
LRCH3__chr3,8.509039225,0,19.31418281,13.82078744,0,0
LRCH4__chr7,313.4162781,420.0548784,291.0923267,328.2437017,257.5743403,362.0009044
LRFN1__chr19,0,0,0,103.6559058,0,85.52768621
LRFN3__chr19,130.4719348,98.6875919,83.46486145,89.83511835,87.66185532,78.56613035
LRFN4__chr11,96.43577788,25.30451074,22.76314403,6.910393719,16.23367691,10.93958777
LRG1__chr19,155.9990525,26.99147813,48.28545704,238.4085833,170.9947301,89.50571813
LRIF1__chr1,970.0304716,983.5019843,1098.839044,545.9211038,1036.790832,761.793112
LRIG1__chr3,364.4705135,382.9415959,333.1696535,511.3691352,376.6213043,331.1711571
LRIG2__chr1,22.69077127,32.89586397,50.35483377,13.82078744,15.15143178,63.64851067
LRIG3__chr12,136.1446276,95.31365714,75.18735453,103.6559058,82.25062968,82.54416227
LRIT3__chr4,0,7.591353223,0,0,0,0
LRP10__chr14,5824.437349,4708.325966,3924.228073,4329.361665,4204.52232,6198.768234
LRP11__chr6,164.5080917,257.2625259,240.0477007,228.0429927,279.2192429,231.7203591
LRP12__chr8,25.52711767,29.5219292,36.5589889,86.37992149,28.13837331,44.75285906
LRP1__chr12,221.2350198,458.8551282,55.87317171,58.73834662,209.9555547,127.2970213
LRP2BP__chr4,1.418173204,0.843483691,21.38355954,0,0,0
LRP2__chr2,0,0,0,0,0,0
LRP3__chr19,157.4172257,112.183331,80.01590023,152.0286618,84.41511994,97.46178196
LRP4-AS1__chr11,0,0,2.759168973,0,15.15143178,0
LRP4__chr11,12.76355884,34.58283135,9.657091407,13.82078744,55.1945015,5.967047875
LRP5L__chr22,28.36346408,21.08709229,8.967299164,62.19354348,17.31592204,0
LRP5__chr11,1696.135152,1197.746842,1362.339681,1966.007013,1341.983958,1608.119402
LRP6__chr12,2349.912999,2054.726272,1523.751066,1751.784808,1941.547759,2287.368352
LRP8__chr1,45.38154253,75.91353223,101.3994598,89.83511835,72.51042353,87.51670217
LRPAP1__chr4,1074.975289,1353.791325,1392.000747,1022.73827,1532.4591,1857.740905
LRPPRC__chr2,2495.984839,2619.860346,2839.874666,3199.512292,2616.868718,2640.418685
LRR1__chr14,394.2521507,439.4550033,504.2381299,352.4300797,440.4737668,456.4791624
LRRC10B__chr11,0,0,0,0,0,0
LRRC14__chr8,28.36346408,59.8873421,106.2280055,51.8279529,62.77021739,85.52768621
LRRC16A__chr6,266.6165624,253.8885911,138.6482409,141.6630712,226.1892316,189.951024
LRRC17__chr7,5.672692817,54.82643995,11.72646814,10.36559058,0,0
LRRC18__chr10,0,0,0,0,0,0
LRRC19__chr9,351.7069546,238.7058847,204.8682963,190.0358273,332.2492541,299.3469017
LRRC1__chr6,612.6508242,790.3442189,480.0954014,646.1218128,719.6930097,512.1716093
LRRC20__chr10,344.6160886,104.5919777,359.3817588,259.1397645,283.5482234,180.0059442
LRRC23__chr12,42.54519612,14.33922276,13.10605262,3.45519686,21.64490255,0
LRRC25__chr19,0,0,0,3.45519686,0,0
LRRC26__chr9,222.653193,49.7655378,120.0238503,38.00716546,32.46735382,114.3684176
LRRC27__chr10,38.29067651,83.50488546,45.52628806,34.5519686,72.51042353,45.74736704
LRRC28__chr15,119.1265491,144.2357112,146.9257478,231.4981896,176.4059558,127.2970213
LRRC29__chr16,0,9.278320606,62.0813019,0,4.32898051,0
LRRC2__chr3,0,1.686967383,3.448961217,13.82078744,0,1.989015958
LRRC31__chr3,165.9262649,129.8964885,154.5134625,145.1182681,158.0077886,230.7258512
LRRC32__chr11,0,0,0,0,0,0
LRRC34__chr3,5.672692817,0.843483691,0,0,0,0.994507979
LRRC36__chr16,0,0,0.689792243,0,0,0
LRRC37A3__chr17,0,0,8.967299164,0,6.493470764,1.989015958
LRRC37A4P__chr17,9.927212429,26.14799444,5.518337947,55.28314976,6.493470764,1.989015958
LRRC37A6P__chr10,0,0,0,0,2.164490255,0
LRRC37A8P__chr17,0,21.08709229,10.34688365,48.37275604,0,10.93958777
LRRC37B__chr17,9.927212429,4.217418457,4.828545704,0,0,0
LRRC39__chr1,0,0,0,0,0,0
LRRC3__chr21,17.01807845,0.843483691,1.379584487,72.55913405,58.44123688,18.8956516
LRRC40__chr1,140.3991472,149.2966134,171.7582686,127.8422838,112.5534932,153.1542288
LRRC41__chr1,543.1603372,434.3941011,558.7317171,901.8063804,456.7074438,781.6832716
LRRC42__chr1,294.9800265,188.9403469,235.219155,221.132599,274.8902624,256.5830586
LRRC45__chr17,110.6175099,75.07004854,101.3994598,152.0286618,109.3067579,100.4453059
LRRC46__chr17,1.418173204,0,4.828545704,0,0,0.994507979
LRRC47__chr1,448.1427325,360.1675363,383.5244873,380.0716546,441.556012,338.1327129
LRRC49__chr15,72.32683341,64.94824424,29.66106646,65.64874034,64.93470764,13.92311171
LRRC56__chr11,5.672692817,4.217418457,3.448961217,0,0,0
LRRC57__chr15,106.3629903,65.79172794,90.36278388,48.37275604,128.7871702,77.57162238
LRRC58__chr3,380.0704187,292.6888409,328.3411078,304.0573237,273.8080172,242.6599469
LRRC59__chr17,633.9234222,404.0286882,734.6287392,646.1218128,594.1525749,828.4251466
LRRC61__chr7,311.9981049,565.1340733,514.5850136,573.5626787,380.9502848,413.7153193
LRRC66__chr4,155.9990525,181.3489937,62.77109415,114.0214964,193.7218778,189.951024
LRRC69__chr8,29.78163729,31.20889659,28.28148198,0,0,4.972539896
LRRC6__chr8,120.5447224,118.0877168,111.0565512,62.19354348,53.03001124,72.59908248
LRRC70__chr5,0,0,0,3.45519686,0,0
LRRC71__chr1,0,0,0,0,0,0
LRRC73__chr6,14.18173204,25.30451074,6.20813019,20.73118116,3.246735382,0
LRRC74B__chr22,1.418173204,1.686967383,1.379584487,0,1.082245127,1.989015958
LRRC75A-AS1__chr17,7149.011122,7921.155347,8182.315591,10628.18554,9514.016915,6699.005748
LRRC75A__chr17,113.4538563,193.1577654,82.7750692,34.5519686,112.5534932,87.51670217
LRRC75B__chr22,39.70884972,71.69611378,28.28148198,3.45519686,41.12531484,65.63752663
LRRC8A__chr9,387.1612847,458.8551282,694.6207891,735.9569311,346.3184408,562.8915162
LRRC8B__chr1,507.7060071,502.7162801,599.4294595,518.279529,467.529895,718.034761
LRRC8C__chr1,1.418173204,80.97443438,310.4065095,31.09677174,69.26368815,492.2814497
LRRC8D__chr1,452.3972521,317.149868,366.9694735,369.706064,568.1786919,262.5501065
LRRC8E__chr19,14.18173204,19.4001249,55.87317171,24.18637802,49.78327586,22.87368352
LRRCC1__chr8,412.6884024,273.288716,409.0468003,183.1254336,191.5573875,228.7368352
LRRFIP1__chr2,2843.437274,2582.747063,2345.98342,3631.4119,1828.994265,2194.87911
LRRFIP2__chr3,260.9438696,341.6108951,222.1131024,279.8709456,120.1292091,174.0388964
LRRIQ1__chr12,0,0,0,0,0,0
LRRIQ3__chr1,0,0,13.10605262,0,0,0
LRRIQ4__chr3,0,0,0,0,0,1.989015958
LRRK1__chr15,35.4543301,77.60049962,40.69774236,79.46952777,57.35899175,86.52219419
LRRK2__chr12,0,0,0,0,11.9046964,0
LRRN1__chr3,287.8891604,404.8721719,573.9071465,476.8171666,436.1447863,306.3084576
LRRN4CL__chr11,5.672692817,0,1.379584487,0,0,0
LRRN4__chr20,31.19981049,0,11.03667589,0,4.32898051,2.983523938
LRRTM1__chr2,832.4676708,1059.415517,1063.659639,1053.835042,739.173422,1111.859921
LRRTM2__chr5,0,0,0,0,0,1.989015958
LRSAM1__chr9,317.6707977,335.7065092,270.3985594,528.6451195,356.0586469,430.621955
LRTOMT__chr11,96.43577788,82.66140177,197.2805816,262.5949613,130.9516604,78.56613035
LRWD1__chr7,41.12702292,21.08709229,14.48563711,17.2759843,27.05612818,13.92311171
LSAMP-AS1__chr3,0,0,0,0,0,0
LSAMP__chr3,38.29067651,47.23508672,95.88112183,24.18637802,74.67491379,46.74187502
LSG1__chr3,743.122759,673.0999858,646.335332,580.4730724,314.9333321,265.5336304
LSM10__chr1,243.9257911,384.6285633,283.504612,421.5340169,261.9033208,245.6434709
LSM11__chr5,79.41769943,140.0182928,60.01192517,231.4981896,40.04306971,100.4453059
